id,carat,cut,color,clarity,depth,table,x,y,z,price
25337,1.08,Premium,E,VS2,61.1,59.0,6.66,6.58,4.04,7603
22769,0.51,Premium,E,VS2,62.8,58.0,5.07,5.06,3.18,1621
2227,1.5,Premium,E,SI2,62.3,58.0,7.34,7.3,4.56,9242
7105,2.03,Premium,I,VS1,61.7,58.0,8.14,8.06,5.02,15957
532,1.1,Very Good,E,VS2,62.2,58.0,6.57,6.6,4.1,6319
2156,0.27,Ideal,E,VVS2,62.2,57.0,4.15,4.17,2.59,622
15418,1.5,Good,F,VS2,64.0,56.0,7.21,7.13,4.6,11924
12623,0.3,Ideal,E,VVS1,61.3,55.0,4.33,4.37,2.67,826
26344,0.42,Ideal,G,VS1,62.1,55.0,4.84,4.86,3.01,1031
7774,0.41,Very Good,F,VVS2,62.6,57.0,4.7,4.73,2.95,1197
12004,1.21,Very Good,I,SI2,59.2,61.0,7.01,6.96,4.15,4884
11061,0.38,Ideal,H,VVS2,61.5,57.0,4.64,4.66,2.85,810
15451,0.56,Ideal,G,VS1,61.8,56.0,5.28,5.32,3.28,1846
25254,0.36,Premium,H,SI1,60.8,60.0,4.54,4.56,2.77,650
2664,1.7,Very Good,H,VS2,62.6,58.0,7.61,7.67,4.78,13596
1059,0.73,Premium,H,SI1,62.0,59.0,5.75,5.77,3.57,2351
28289,1.51,Very Good,D,SI2,63.0,59.0,7.3,7.24,4.58,10241
25753,1.53,Premium,G,VS2,61.7,58.0,7.43,7.48,4.59,13298
4231,0.32,Premium,G,VS1,60.3,58.0,4.4,4.42,2.66,645
7895,0.64,Good,G,VS1,63.7,58.4,5.49,5.52,3.51,2137
2551,1.2,Ideal,H,SI1,60.5,57.0,6.94,6.9,4.17,6012
19782,2.52,Very Good,I,SI1,63.2,57.0,8.72,8.65,5.45,17160
12551,0.41,Very Good,E,VS1,62.5,59.0,4.69,4.72,2.94,1105
17616,0.41,Ideal,F,VS1,61.6,56.0,4.82,4.8,2.96,1076
28023,1.01,Very Good,F,VVS2,63.2,55.0,6.38,6.34,4.02,9138
27090,0.3,Ideal,H,VVS2,62.0,55.0,4.29,4.31,2.66,605
28873,1.5,Ideal,F,SI1,62.9,54.0,7.31,7.22,4.56,11365
23367,1.26,Ideal,G,SI1,62.3,56.0,6.92,6.94,4.32,6962
9090,1.1,Ideal,I,SI1,61.7,55.0,6.61,6.65,4.09,5220
7981,1.51,Good,H,VS2,63.2,58.0,7.23,7.34,4.6,10692
19518,1.0,Premium,E,VS2,61.4,59.0,6.42,6.45,3.96,6460
27018,0.34,Ideal,F,SI2,62.9,57.0,4.47,4.42,2.79,508
27793,0.31,Ideal,E,VVS2,61.2,57.0,4.39,4.36,2.68,1046
17037,1.51,Premium,J,VS2,62.2,58.0,7.33,7.29,4.55,7550
7986,1.01,Good,E,SI1,63.7,59.0,6.37,6.4,4.07,5713
4072,1.0,Ideal,G,VS2,62.5,57.0,6.29,6.35,3.94,5774
25700,0.81,Ideal,G,SI2,61.9,60.0,5.98,5.94,3.69,2706
12398,1.01,Very Good,I,VS2,59.0,59.0,6.58,6.62,3.88,5169
3439,0.32,Ideal,G,VVS2,61.6,55.0,4.41,4.43,2.72,846
20156,1.02,Ideal,F,SI2,62.2,56.0,6.41,6.43,3.99,5176
22977,0.92,Premium,G,SI1,61.7,58.0,6.24,6.29,3.86,3841
3835,0.72,Ideal,H,SI2,61.0,58.0,5.78,5.81,3.53,2182
11260,0.82,Premium,G,SI2,60.5,57.0,6.13,6.08,3.66,2832
1038,1.5,Premium,I,VS1,62.0,58.0,7.3,7.24,4.48,8767
27504,0.42,Ideal,H,VS2,61.4,57.0,4.84,4.81,2.96,992
22461,2.09,Ideal,I,SI1,62.1,55.0,8.2,8.13,5.07,16273
9129,0.32,Ideal,F,VVS1,61.9,56.0,4.38,4.41,2.72,867
5142,0.25,Ideal,H,VS1,62.1,55.0,4.02,4.05,2.5,445
22289,0.9,Very Good,E,SI1,62.3,58.0,6.13,6.19,3.83,5098
12042,1.05,Very Good,F,SI2,63.3,57.0,6.43,6.47,4.08,4626
26010,0.7,Ideal,F,VVS1,62.0,56.0,5.71,5.68,3.53,4194
25954,0.31,Ideal,G,VVS2,62.3,54.0,4.37,4.4,2.74,642
28682,0.33,Ideal,E,SI2,60.4,57.0,4.47,4.51,2.7,573
27640,1.1,Ideal,F,SI2,61.7,56.0,6.62,6.66,4.09,5638
9511,0.86,Ideal,F,SI1,61.5,56.0,6.08,6.11,3.74,3950
13613,1.75,Good,J,VS2,64.2,58.0,7.61,7.54,4.84,7900
2062,1.47,Ideal,I,SI1,62.3,55.0,7.28,7.3,4.54,8457
6549,0.51,Premium,E,VS2,61.6,58.0,5.07,5.12,3.14,1575
29969,0.7,Very Good,F,VS2,62.9,58.0,5.63,5.67,3.56,2548
26195,0.71,Ideal,I,VS1,61.3,56.0,5.73,5.79,3.53,2586
6559,0.42,Very Good,E,VVS2,60.5,61.0,4.82,4.86,2.93,1146
19420,0.34,Premium,E,VS2,60.4,58.0,4.53,4.55,2.74,866
29135,0.73,Ideal,D,SI2,62.2,57.0,5.75,5.79,3.6,2642
20720,0.34,Premium,F,SI1,61.6,58.0,4.47,4.51,2.77,537
22974,0.31,Ideal,D,VS2,61.1,56.0,4.36,4.38,2.67,942
1451,0.71,Very Good,I,SI1,62.1,53.0,5.69,5.76,3.55,2321
4892,0.27,Premium,E,VVS2,61.2,58.0,4.16,4.18,2.56,612
19414,0.71,Ideal,E,VS2,62.3,59.0,5.67,5.67,3.53,2922
3469,0.32,Ideal,F,VS2,62.4,56.0,4.37,4.4,2.74,773
20038,1.52,Very Good,D,SI2,62.8,58.0,7.31,7.26,4.58,10589
17157,1.52,Good,E,SI1,63.6,58.0,7.27,7.23,4.61,9815
4921,0.92,Very Good,E,SI1,61.9,58.0,6.25,6.3,3.88,4749
18509,0.71,Very Good,E,VS2,60.7,58.0,5.75,5.81,3.51,3217
16507,1.03,Ideal,H,SI2,61.5,56.0,6.51,6.47,3.99,4591
18034,0.85,Ideal,D,SI2,61.8,56.0,6.04,6.07,3.75,3918
25734,1.24,Premium,G,VS2,62.1,58.0,6.88,6.83,4.26,8192
8211,1.01,Very Good,F,SI1,61.3,57.0,6.39,6.43,3.93,5192
11294,0.71,Premium,G,IF,59.2,59.0,5.85,5.82,3.45,3182
17628,0.33,Ideal,E,VVS1,61.9,55.0,4.45,4.47,2.76,1130
21005,0.77,Ideal,F,SI1,61.4,57.0,5.89,5.93,3.64,3011
10006,0.7,Premium,H,SI1,62.1,58.0,5.68,5.64,3.52,2264
3446,1.24,Ideal,G,VS1,61.4,57.0,6.91,6.85,4.23,8869
12454,0.41,Ideal,I,VVS2,61.8,55.0,4.81,4.78,2.97,863
218,1.19,Premium,J,SI1,61.8,59.0,6.81,6.76,4.19,4498
17183,0.71,Very Good,E,SI1,60.9,60.0,5.72,5.77,3.5,2598
1323,1.22,Ideal,G,VVS2,62.3,56.0,6.89,6.82,4.27,9316
12678,0.4,Premium,D,VS1,60.2,60.0,4.75,4.72,2.85,1030
23038,0.53,Ideal,F,I1,61.4,55.0,5.2,5.23,3.2,1016
9182,2.05,Ideal,I,SI2,61.1,55.0,8.21,8.16,5.0,12787
29133,0.54,Ideal,H,VS1,62.9,56.0,5.22,5.2,3.28,1625
13212,0.85,Very Good,E,SI1,61.5,59.0,6.1,6.09,3.74,3117
22329,1.19,Very Good,H,VS1,62.6,58.0,6.73,6.82,4.24,7544
14817,0.3,Very Good,F,SI1,62.9,58.0,4.26,4.29,2.69,641
26788,0.51,Premium,H,VVS1,59.9,61.0,5.2,5.24,3.11,1730
6327,0.41,Ideal,F,VS1,61.6,55.0,4.8,4.83,2.96,1007
13843,0.73,Ideal,G,SI1,62.3,56.0,5.8,5.77,3.6,2293
27392,0.32,Premium,I,VS1,62.1,58.0,4.42,4.4,2.74,648
26462,0.72,Very Good,G,SI1,62.1,56.0,5.69,5.72,3.54,2562
5889,1.01,Ideal,E,SI1,61.7,55.0,6.41,6.47,3.97,5670
4208,0.51,Ideal,F,SI1,62.7,55.0,5.13,5.09,3.2,1273
10357,0.31,Ideal,F,VS2,62.9,56.0,4.34,4.31,2.72,802
20451,0.77,Ideal,E,VS2,62.0,56.0,5.83,5.86,3.63,3170
8690,1.22,Ideal,G,SI1,62.2,57.0,6.8,6.8,4.23,6356
27294,0.31,Ideal,E,VS2,61.8,56.0,4.37,4.38,2.71,680
5210,0.43,Ideal,G,VVS1,61.7,56.0,4.87,4.89,3.01,1207
6515,0.31,Good,G,VVS2,63.9,56.0,4.28,4.26,2.73,642
2896,0.57,Ideal,F,VS2,60.3,57.0,5.41,5.38,3.25,1745
1418,0.33,Premium,G,VVS2,60.7,59.0,4.48,4.51,2.73,752
18892,0.35,Premium,F,SI1,60.3,58.0,4.57,4.6,2.76,644
21386,0.7,Ideal,I,VS2,61.0,57.0,5.74,5.77,3.51,2346
5349,0.33,Ideal,G,VVS2,61.9,55.0,4.47,4.47,2.76,713
22303,1.07,Premium,E,SI1,61.7,57.0,6.59,6.54,4.05,5956
14900,1.04,Premium,H,SI2,58.4,61.0,6.64,6.6,3.89,3725
12365,1.5,Very Good,J,SI1,62.8,56.0,7.25,7.21,4.55,8415
27191,0.3,Ideal,F,VS2,61.4,55.0,4.35,4.39,2.68,524
1862,0.3,Ideal,H,VS1,61.9,57.0,4.28,4.31,2.66,526
15873,0.3,Very Good,J,VS1,63.3,59.0,4.22,4.26,2.68,506
7545,1.01,Ideal,H,SI1,61.8,57.0,6.43,6.49,3.99,4732
28837,0.76,Ideal,I,VS1,61.2,55.0,5.89,5.92,3.62,3080
29171,0.91,Very Good,E,SI1,63.3,57.0,6.1,6.14,3.87,4284
6062,0.71,Ideal,E,VS2,62.4,57.0,5.68,5.73,3.56,2833
25901,0.5,Premium,F,SI1,60.1,59.0,5.18,5.29,3.14,1409
27496,0.55,Ideal,E,VS1,61.7,56.0,5.23,5.26,3.24,1980
13429,0.9,Premium,E,VS2,61.0,60.0,6.21,6.16,3.78,4259
3156,0.72,Ideal,I,SI1,60.7,56.0,5.8,5.85,3.53,2113
28179,0.51,Ideal,G,VVS2,61.5,57.0,5.16,5.14,3.17,1983
28538,0.3,Ideal,H,VS2,61.3,56.0,4.32,4.34,2.65,608
11358,0.32,Ideal,G,IF,62.6,54.0,4.38,4.37,2.74,863
25548,0.32,Ideal,D,VS2,61.8,56.0,4.38,4.42,2.72,824
28623,0.51,Ideal,E,VS1,62.0,56.0,5.13,5.15,3.18,2336
13008,0.31,Ideal,G,VVS2,62.4,56.0,4.36,4.34,2.71,907
10830,0.81,Ideal,G,SI1,62.8,57.0,5.92,5.88,3.71,2893
21804,0.7,Ideal,D,VS2,60.6,57.0,5.73,5.76,3.48,3161
21911,0.32,Premium,G,SI1,61.3,58.0,4.4,4.44,2.71,591
8964,2.01,Ideal,H,SI1,60.6,57.0,8.02,7.94,4.86,17009
4350,0.32,Very Good,E,SI1,61.9,55.0,4.38,4.42,2.72,638
10245,1.01,Ideal,G,VS1,61.5,57.0,6.46,6.49,3.98,6630
17353,1.01,Very Good,G,SI1,63.4,60.0,6.36,6.32,4.02,4858
12513,0.31,Very Good,E,VS2,62.7,57.0,4.3,4.32,2.72,637
11191,0.4,Very Good,G,VS1,61.8,58.0,4.71,4.75,2.92,1119
16554,0.72,Ideal,H,VVS2,61.8,57.0,5.78,5.72,3.55,1863
19714,0.71,Very Good,D,SI1,58.6,60.0,5.84,5.87,3.44,2860
18285,0.72,Ideal,G,SI1,62.3,56.0,5.73,5.76,3.58,2487
13801,0.31,Very Good,D,SI1,63.0,56.0,4.32,4.35,2.73,571
1731,0.71,Premium,E,SI1,60.7,58.0,5.76,5.82,3.52,2515
29301,1.27,Premium,I,VS2,62.6,59.0,6.92,6.96,4.33,6116
3634,0.57,Ideal,J,SI1,61.5,57.0,5.33,5.38,3.29,1119
17788,0.33,Ideal,H,VS1,61.5,56.0,4.46,4.42,2.73,540
484,0.65,Very Good,G,SI2,62.1,58.0,5.54,5.61,3.43,1249
23202,0.5,Premium,F,VS2,61.7,58.0,5.07,5.09,3.14,1436
15119,1.01,Ideal,F,VS1,61.9,56.0,6.45,6.38,3.97,7267
24939,0.46,Premium,G,SI1,62.5,56.0,4.89,4.93,3.07,968
2234,0.56,Ideal,E,SI1,60.5,57.0,5.29,5.32,3.22,1778
5211,0.43,Ideal,E,VS1,61.1,57.0,4.85,4.83,2.96,1018
11366,0.23,Ideal,E,VVS1,61.0,57.0,3.95,3.98,2.42,530
12379,0.77,Ideal,H,VS2,61.4,55.0,5.91,5.85,3.61,2873
14397,1.01,Premium,D,VS2,61.6,62.0,6.4,6.46,3.96,6579
27470,0.7,Ideal,D,VS2,60.8,56.0,5.77,5.8,3.52,3251
10069,0.42,Very Good,H,SI1,62.8,58.0,4.76,4.74,2.99,796
24931,0.7,Premium,D,SI2,62.2,58.0,5.69,5.66,3.53,2227
7144,1.0,Ideal,E,SI1,61.3,55.0,6.44,6.39,3.92,4830
17582,0.31,Ideal,H,IF,62.2,54.0,4.34,4.37,2.71,949
24290,0.31,Ideal,G,VVS1,62.2,55.0,4.34,4.37,2.72,787
28119,0.51,Very Good,H,VS1,63.0,54.0,4.99,5.05,3.16,1306
18739,0.52,Very Good,G,SI1,62.3,58.0,5.1,5.16,3.19,1186
21634,0.23,Very Good,E,VVS2,61.8,58.0,3.9,3.93,2.42,530
21922,0.9,Very Good,F,SI1,62.7,57.0,6.1,6.15,3.84,3677
21610,1.11,Very Good,D,SI2,62.2,63.0,6.65,6.6,4.11,4058
27575,1.16,Ideal,H,SI1,62.0,57.0,6.77,6.72,4.18,5531
26,0.71,Ideal,E,SI1,61.7,56.0,5.74,5.76,3.55,2404
13746,0.47,Very Good,G,SI1,62.3,58.0,4.98,4.95,3.09,1127
22084,1.51,Ideal,F,SI1,61.8,57.0,7.34,7.37,4.54,11189
19705,0.55,Premium,E,VS2,61.3,58.0,5.32,5.29,3.25,1752
25274,1.01,Ideal,G,VS2,62.0,57.0,6.4,6.46,3.98,6369
6355,2.01,Very Good,I,VS1,62.3,59.0,7.89,7.94,4.98,14725
19954,0.73,Very Good,J,VVS1,62.0,57.0,5.75,5.8,3.58,2208
1877,1.11,Ideal,F,SI1,61.3,54.0,6.67,6.7,4.1,7877
27931,0.44,Good,E,SI2,62.6,64.0,4.82,4.87,3.04,638
24730,0.58,Ideal,E,VS1,62.1,55.0,5.35,5.33,3.31,2063
22057,1.0,Ideal,I,VS2,62.1,55.0,6.33,6.41,3.95,4854
7540,0.31,Premium,G,VS2,61.1,61.0,4.42,4.39,2.69,544
12997,0.3,Good,F,SI1,63.6,57.0,4.25,4.28,2.71,609
16339,0.56,Very Good,F,VS2,61.1,58.0,5.29,5.34,3.24,1749
15312,0.41,Good,E,SI1,63.8,55.0,4.73,4.7,3.01,755
11326,1.01,Ideal,E,SI2,60.6,56.0,6.53,6.45,3.94,4532
5516,1.27,Ideal,G,VS1,60.1,56.0,7.05,7.09,4.26,9176
22951,0.54,Premium,D,SI1,62.4,58.0,5.28,5.23,3.27,1786
22236,0.9,Fair,D,SI2,64.4,62.0,6.06,6.09,3.94,4007
11435,0.31,Ideal,D,VS2,61.8,56.0,4.37,4.35,2.7,942
1192,0.73,Ideal,E,VS1,61.6,59.0,5.71,5.82,3.55,3170
11716,0.41,Ideal,E,SI1,61.2,56.0,4.76,4.79,2.92,755
16500,1.01,Ideal,E,VS2,62.2,56.0,6.43,6.36,3.98,5954
8742,0.71,Ideal,F,VS1,60.6,56.0,5.8,5.84,3.53,3574
26234,1.5,Fair,D,SI2,65.3,60.0,7.07,7.0,4.59,7134
5841,0.27,Very Good,G,VS1,61.0,58.0,4.2,4.25,2.58,580
6348,0.73,Ideal,D,SI1,61.1,56.0,5.82,5.86,3.57,3189
15681,0.7,Very Good,H,SI2,62.6,55.0,5.65,5.72,3.55,2110
15670,1.25,Premium,H,VS1,59.9,59.0,7.17,7.09,4.24,8010
1940,0.3,Ideal,E,VVS1,62.0,55.0,4.3,4.33,2.68,826
18089,0.41,Ideal,G,VS2,61.1,57.0,4.8,4.82,2.94,800
13413,0.53,Ideal,H,VS2,61.7,55.0,5.21,5.23,3.22,1666
19110,0.35,Ideal,F,VS2,62.6,56.0,4.53,4.51,2.82,706
13894,0.5,Good,D,SI1,62.0,58.0,5.08,5.11,3.15,1395
24594,2.21,Premium,H,SI2,61.6,60.0,8.31,8.35,5.13,16626
26127,0.34,Ideal,H,VS2,61.3,56.0,4.53,4.55,2.79,689
26681,1.24,Premium,H,VS1,62.4,59.0,6.91,6.86,4.29,7366
17557,1.02,Very Good,F,VVS1,60.3,56.0,6.52,6.58,3.95,9023
7016,0.71,Premium,J,SI1,61.3,59.0,5.71,5.75,3.52,1959
5131,0.39,Good,I,SI1,63.5,56.0,4.61,4.65,2.94,539
29116,1.21,Very Good,H,VS1,60.0,59.0,6.93,6.96,4.17,7848
10779,1.53,Very Good,H,SI1,62.0,58.0,7.37,7.4,4.58,10321
25487,0.41,Very Good,J,VS2,60.6,59.0,4.82,4.86,2.94,692
3267,2.01,Premium,H,SI2,61.6,59.0,8.15,8.09,5.01,18179
13048,0.5,Premium,D,SI2,62.0,57.0,5.06,5.09,3.15,1389
27720,0.4,Very Good,H,VS1,59.1,61.0,4.81,4.84,2.85,725
24085,0.7,Good,F,SI1,63.8,59.0,5.6,5.56,3.56,2373
21385,0.54,Ideal,H,SI1,61.8,56.0,5.2,5.23,3.23,1183
8939,0.25,Very Good,F,VVS2,62.2,58.0,4.0,4.03,2.5,525
4446,0.33,Ideal,E,VVS1,61.7,56.0,4.46,4.48,2.76,853
16594,0.31,Ideal,F,VS2,61.4,55.0,4.32,4.35,2.66,625
22961,0.52,Ideal,G,VVS2,61.3,57.0,5.13,5.17,3.16,1865
1861,1.59,Very Good,E,SI1,62.4,58.0,7.42,7.48,4.63,12196
11889,1.32,Premium,J,VS2,60.0,57.0,7.16,7.05,4.29,7146
15556,0.3,Ideal,G,IF,62.1,54.0,4.32,4.34,2.69,863
28311,0.32,Premium,H,SI1,62.7,58.0,4.32,4.37,2.73,540
5376,1.1,Ideal,H,VS2,62.8,57.0,6.56,6.61,4.14,5447
20425,0.33,Ideal,H,SI2,61.5,56.0,4.42,4.45,2.73,517
7769,1.51,Very Good,D,SI2,62.7,59.0,7.31,7.27,4.58,11091
12227,0.93,Good,H,SI2,62.2,62.0,6.19,6.29,3.88,3398
2027,0.77,Premium,E,VS2,62.6,58.0,5.82,5.85,3.67,3107
9233,0.3,Ideal,G,IF,62.0,54.0,4.34,4.36,2.7,735
22981,0.82,Ideal,G,SI1,62.7,56.0,5.92,5.96,3.72,2964
15404,0.51,Ideal,F,VS1,61.8,56.0,5.1,5.13,3.17,1830
27608,0.4,Very Good,E,SI1,62.2,57.0,4.71,4.73,2.94,772
25009,0.31,Ideal,H,VS2,63.1,55.0,4.27,4.29,2.7,489
20030,0.7,Premium,G,SI1,61.5,57.0,5.79,5.65,3.52,2010
27273,1.2,Premium,I,VS2,60.2,60.0,6.91,6.84,4.14,5621
24154,0.71,Premium,G,SI1,62.2,60.0,5.72,5.64,3.53,2276
22830,0.5,Premium,D,SI1,61.3,60.0,5.1,5.05,3.11,1585
5254,0.5,Very Good,G,SI1,62.0,59.0,5.08,5.12,3.15,1186
20129,0.51,Ideal,E,SI1,60.7,55.0,5.2,5.24,3.17,1343
25431,0.73,Premium,J,VS2,61.7,58.0,5.75,5.77,3.56,2206
23169,0.72,Ideal,F,VS2,62.1,57.0,5.72,5.78,3.57,2733
2888,0.52,Ideal,D,SI1,62.7,55.0,5.14,5.17,3.23,1720
9196,0.36,Premium,H,VS2,61.6,60.0,4.53,4.56,2.8,568
8721,0.4,Premium,D,VVS2,60.8,59.0,4.74,4.76,2.89,1088
15758,0.35,Ideal,E,VS1,61.6,56.0,4.54,4.51,2.79,1063
21349,1.5,Ideal,H,SI1,63.0,57.0,7.22,7.27,4.58,9494
8288,0.3,Ideal,D,SI1,62.3,56.0,4.3,4.33,2.69,552
5283,0.71,Premium,E,VS2,61.5,60.0,5.74,5.69,3.51,2746
4905,0.31,Very Good,F,VS2,61.8,57.0,4.33,4.36,2.68,500
3879,0.71,Ideal,F,VS2,62.1,56.0,5.73,5.7,3.55,2940
6450,0.3,Ideal,D,VS2,61.3,56.0,4.36,4.34,2.67,710
9587,0.4,Premium,D,VS1,60.8,59.0,4.78,4.82,2.92,967
6333,1.34,Premium,E,SI1,63.0,58.0,7.03,6.97,4.42,6077
27049,2.08,Ideal,I,SI1,62.3,57.0,8.21,8.13,5.08,15172
19248,1.3,Premium,I,VS2,61.6,59.0,7.03,6.95,4.3,6424
10289,1.01,Ideal,G,VS2,62.7,55.0,6.39,6.44,4.02,6455
140,0.52,Very Good,F,VS2,62.5,59.0,5.11,5.13,3.2,1389
25915,0.5,Premium,E,VVS2,60.3,60.0,5.14,5.12,3.09,2049
21502,0.43,Ideal,I,VS2,61.9,56.0,4.83,4.86,3.0,716
11186,0.53,Very Good,E,VS1,61.6,56.0,5.15,5.2,3.19,2230
15674,0.71,Ideal,E,SI1,61.1,58.0,5.75,5.78,3.52,2555
967,1.5,Premium,I,SI1,61.1,60.0,7.38,7.33,4.49,8467
28378,1.25,Ideal,J,SI2,61.6,55.0,6.98,6.93,4.28,5373
26300,0.73,Ideal,G,VS1,61.4,56.0,5.78,5.8,3.56,2996
29535,1.01,Ideal,H,SI1,60.5,57.0,6.58,6.47,3.95,4877
29559,0.51,Very Good,H,SI1,62.8,58.0,5.08,5.12,3.19,1154
18447,0.31,Ideal,G,VS1,61.1,56.0,4.43,4.39,2.68,808
22915,0.5,Good,F,VS1,59.9,57.0,5.21,5.17,3.11,1999
13496,0.71,Premium,H,SI2,62.0,60.0,5.71,5.67,3.53,2024
9340,1.6,Ideal,H,SI1,62.1,56.0,7.47,7.5,4.65,11188
12882,0.51,Ideal,I,VVS2,61.5,57.0,5.11,5.15,3.15,1385
17237,0.57,Ideal,G,VS1,61.1,55.0,5.35,5.42,3.29,1942
5299,0.56,Premium,E,VS1,60.1,56.0,5.4,5.37,3.22,2177
20544,0.34,Ideal,G,VVS1,61.7,55.0,4.46,4.49,2.76,815
27450,2.04,Premium,F,SI2,61.6,59.0,8.18,8.11,5.03,17515
19492,0.54,Ideal,G,SI1,60.8,56.0,5.25,5.34,3.22,1384
19734,0.24,Very Good,E,VVS1,61.8,58.0,3.99,4.02,2.47,492
1078,0.41,Premium,G,VS1,60.5,60.0,4.75,4.77,2.88,961
19226,0.47,Very Good,G,VVS2,64.0,56.0,4.82,4.85,3.16,1218
2607,0.51,Premium,G,VS1,61.4,60.0,5.17,5.12,3.15,1636
12433,1.54,Premium,E,SI1,60.1,58.0,7.5,7.45,4.47,11175
2064,0.54,Ideal,G,SI2,61.6,56.0,5.25,5.28,3.25,1327
25845,0.51,Very Good,F,SI1,62.8,54.0,5.14,5.12,3.22,1284
8531,1.56,Premium,G,VS1,60.5,60.0,7.47,7.43,4.5,13629
15377,0.74,Ideal,I,VS1,61.7,57.0,5.79,5.84,3.59,2557
22923,1.0,Fair,H,VS2,56.3,59.0,6.63,6.69,3.79,4624
18877,0.4,Very Good,D,VS2,62.7,59.0,4.74,4.77,2.98,868
20898,1.03,Ideal,G,SI2,62.4,57.0,6.42,6.48,4.02,4525
9948,0.71,Ideal,G,VS1,62.2,55.0,5.73,5.69,3.56,2721
13390,1.02,Very Good,G,SI2,63.2,59.0,6.43,6.33,4.04,3142
25070,0.72,Ideal,H,SI1,62.7,56.0,5.73,5.69,3.59,2487
28865,1.01,Premium,H,SI1,59.9,58.0,6.53,6.57,3.92,4744
24681,1.06,Very Good,H,SI1,62.0,57.0,6.55,6.5,4.05,4784
23606,1.17,Ideal,H,SI1,61.7,56.0,6.79,6.8,4.2,5951
4944,2.03,Ideal,J,VS2,62.3,55.0,8.13,8.17,5.06,14199
20616,1.07,Premium,G,VVS2,60.4,60.0,6.64,6.61,3.99,7848
9082,0.31,Ideal,G,IF,62.1,54.0,4.36,4.38,2.72,891
18463,0.32,Ideal,G,VVS1,62.5,55.0,4.36,4.4,2.74,842
21850,0.7,Ideal,G,VVS2,61.5,59.0,5.66,5.72,3.5,3191
12206,0.42,Very Good,H,VVS1,62.9,57.0,4.74,4.78,3.0,1127
11654,0.4,Good,F,SI1,63.1,57.0,4.67,4.72,2.96,737
10977,1.53,Very Good,G,SI1,61.9,56.0,7.38,7.43,4.59,12756
13320,1.31,Ideal,G,VS1,62.3,55.0,7.01,6.95,4.36,10197
19755,1.05,Ideal,G,VS1,61.2,57.0,6.51,6.55,4.0,6301
2603,0.42,Ideal,F,SI1,61.9,55.0,4.83,4.82,2.98,693
33,0.35,Ideal,D,VS1,60.9,56.0,4.58,4.61,2.8,1065
21173,1.54,Very Good,I,VS2,60.6,61.0,7.48,7.44,4.52,9482
26994,1.5,Premium,G,IF,60.5,59.0,7.38,7.33,4.45,14998
14678,0.54,Good,E,VS2,62.8,62.0,5.17,5.2,3.26,1613
8344,0.7,Premium,G,SI2,61.7,60.0,5.63,5.69,3.49,2184
155,1.29,Very Good,H,SI1,63.1,56.0,6.88,6.81,4.32,6533
15080,0.4,Ideal,E,SI1,62.0,56.0,4.7,4.73,2.93,955
25535,0.9,Ideal,F,VS2,62.3,56.0,6.13,6.16,3.83,5020
27044,0.56,Ideal,E,VS2,62.1,56.0,5.33,5.26,3.29,1726
25209,1.0,Very Good,D,VVS2,59.8,62.0,6.54,6.49,3.88,9266
9262,0.43,Ideal,G,VVS1,62.0,57.0,4.84,4.81,2.99,1164
12673,1.02,Premium,H,SI1,61.3,59.0,6.46,6.42,3.95,4766
2676,0.32,Premium,H,SI1,60.2,60.0,4.45,4.49,2.69,573
389,0.24,Very Good,E,VS1,62.0,58.0,3.95,3.99,2.46,419
18518,0.91,Very Good,I,SI2,62.0,56.0,6.2,6.24,3.86,3750
23067,1.0,Premium,G,VVS2,61.6,59.0,6.41,6.36,3.92,7372
3949,0.57,Ideal,E,VS2,62.1,55.0,5.34,5.38,3.33,1666
22317,1.01,Premium,G,VVS1,62.1,58.0,6.37,6.44,3.98,8408
20997,0.31,Ideal,H,VVS1,61.8,54.0,4.36,4.34,2.69,907
20126,0.7,Premium,G,SI1,59.8,60.0,5.76,5.74,3.43,2393
19837,0.3,Premium,H,VS1,62.6,58.0,4.29,4.27,2.68,675
1556,0.54,Ideal,D,VS2,61.4,55.0,5.25,5.2,3.21,1919
670,0.33,Ideal,H,IF,61.7,56.0,4.45,4.48,2.76,891
20903,0.3,Ideal,D,VS2,63.0,57.0,4.31,4.28,2.71,911
19478,2.06,Premium,E,SI2,59.9,58.0,8.29,8.24,4.97,18295
2644,1.02,Very Good,G,VS1,59.9,60.0,6.54,6.57,3.92,6239
20370,1.58,Ideal,G,SI1,61.1,55.0,7.54,7.5,4.61,8176
13097,0.34,Ideal,G,VS2,62.0,56.0,4.46,4.51,2.78,596
23292,1.0,Ideal,G,VVS2,61.5,57.0,6.45,6.41,3.95,7887
11852,0.55,Ideal,F,SI1,62.3,56.0,5.27,5.25,3.28,1449
6697,1.0,Premium,H,SI1,61.9,61.0,6.35,6.4,3.95,5131
5907,0.58,Premium,G,VS1,61.8,56.0,5.32,5.35,3.31,1806
5431,1.02,Premium,G,VS2,62.2,58.0,6.48,6.4,4.01,6181
2168,0.84,Good,D,SI1,57.8,63.0,6.38,6.31,3.69,3926
27085,0.32,Ideal,H,VS2,62.5,56.0,4.34,4.36,2.72,505
23500,0.72,Very Good,F,VS1,61.8,59.0,5.73,5.69,3.53,2882
27097,1.33,Ideal,H,VVS1,61.7,56.0,7.03,6.98,4.33,10264
15117,1.52,Ideal,D,SI2,60.4,56.0,7.48,7.45,4.51,11303
